Account_Number,Total_Spend,Avg_Spend,Transaction_Count,Age,Income,Total_Loyalty,Cluster,PCA1,PCA2
HDZO29476380839065,1059.07,1059.07,1,59,49841.85,326,0,-1.4230956198142137,1.001949062334755
HECV65155673376107,752.15,752.15,1,58,53729.52,496,0,-1.7051519627302119,1.7691437003172625
HEEJ81554203403010,4628.25,4628.25,1,63,108210.18,288,2,2.117348567396965,1.1020631685024922
HEEX10912944314140,2149.05,2149.05,1,45,78754.23,414,0,-0.33181103473515833,0.806599558667114
HEFE73938992045735,1683.97,1683.97,1,31,91906.35,118,3,-0.8331942268160095,-1.2103122686879397
HEGE85414226326214,1578.47,1578.47,1,32,131081.56,17,3,-0.9459619903474832,-1.5381731112630754
HEHN61850761087082,3397.31,3397.31,1,26,77525.27,347,1,0.8914791745573359,-0.4335960685478934
HEIT13577908335061,403.56,403.56,1,39,143576.12,177,3,-2.0864434046927256,-0.40281008694086506
HEJA61869460569274,4721.78,4721.78,1,46,51764.72,79,2,2.1719265820465155,-0.8313775419291694
HEQL33736230576207,1015.73,1015.73,1,42,134360.34,203,3,-1.4766262261709708,-0.17102151240399402
HEVC26942894642036,4527.16,4527.16,1,30,36624.74,327,1,2.0050099745067964,-0.458597881718037
HEWM22506348373230,1722.63,1722.63,1,62,136392.53,479,0,-0.7347767436037447,2.0707514807499448
HEYA65694276380826,4041.26,4041.26,1,37,59522.31,179,1,1.5088602661591366,-0.757575402494365
HFBR73857094391370,3658.93,3658.93,1,67,65833.02,371,2,1.16348534158135,1.5917616562575947
HFHT98877335210858,703.45,703.45,1,45,74225.68,323,0,-1.7768474518145643,0.39023433542939606
HFPN39568514237048,775.57,775.57,1,58,122110.57,397,0,-1.6867481478893382,1.4744183661372128
HFRE25196429586167,342.33,342.33,1,60,87325.52,423,0,-2.116303765124843,1.6113989355260667
HFWY93970266382071,3384.73,3384.73,1,22,143296.63,386,1,0.8906470378915935,-0.2747452642239554
HFZY56248888049704,212.84,212.84,1,51,40493.67,34,0,-2.3027444387150067,-0.7616827315835162
HGDQ36113389260878,4259.31,4259.31,1,22,72142.05,161,1,1.720105544430559,-1.526059284531403
HGEC34952209400371,2746.28,2746.28,1,33,79617.75,484,1,0.26604071530554635,0.5590299673379493
HGGD51801664802362,1915.49,1915.49,1,61,136658.68,402,0,-0.553809353996533,1.658517362951418
HGHC69543232469355,3637.21,3637.21,1,36,81536.94,399,1,1.139107224652886,0.29193391220550646
HGKH91016125901639,4517.6,4517.6,1,60,43367.86,222,2,1.990793623310967,0.48823147515137455
HGME99946645099990,1223.1,1223.1,1,70,117397.06,333,0,-1.2487954343866745,1.723786724053714
HGOA45740850749113,2972.25,2972.25,1,42,93183.62,70,1,0.44053660675138234,-0.9315900125123586
HGQP92839291238118,2571.9,2571.9,1,57,128940.36,484,2,0.10538672257984673,1.8246379065922704
HGWE65090128184893,3547.2,3547.2,1,48,71133.47,193,2,1.0252957873614745,-0.13255240217965403
HGWM31492896918617,2463.67,2463.67,1,70,83292.38,129,0,-0.04956546840640131,0.6583473205771424
HGWT89852588049625,4368.1,4368.1,1,56,100915.27,421,2,1.8739587695599451,1.3815720404163088
HHAF46776968870641,2538.36,2538.36,1,23,21858.81,222,1,0.01672362564915369,-1.2900332252612772
HHAW53194979695867,488.1,488.1,1,24,125764.47,102,3,-2.0184314558457577,-1.513707824148253
HHBV21489040113921,8.41,8.41,1,50,144259.74,359,3,-2.4515579434864603,0.9837798148013239
HHFI96757451048480,3215.28,3215.28,1,33,46778.76,187,1,0.6886939619678349,-0.9284774231667491
HHFK70443073246689,4554.01,4554.01,1,45,67008.39,319,1,2.038147328593978,0.2914684674064598
HHFY56238994991970,1549.88,1549.88,1,32,62283.07,406,3,-0.9320921354163955,0.1202536306135291
HHGR31672900372470,4903.05,4903.05,1,32,107257.86,491,1,2.4075106347960733,0.5791996895957231
HHIJ11022013921609,779.35,779.35,1,50,29981.25,324,0,-1.7053144271898584,0.5200542314400026
HHIL33843092697883,4818.15,4818.15,1,25,101673.23,105,1,2.270997258034127,-1.5820966316462948
HHKH83790238940569,1320.16,1320.16,1,61,89815.82,327,0,-1.1589983803510893,1.1976522629440103
HHMR60931608988850,1609.45,1609.45,1,30,81157.89,143,3,-0.9053453566613686,-1.1658943077101551
HHOX69791627624396,1309.43,1309.43,1,33,54357.43,181,3,-1.2001160167577787,-0.9070945131067722
HHTG34622642400174,2186.49,2186.49,1,66,56587.31,95,0,-0.3328587229725015,0.2459708832756924
HHUY87534214483545,2841.26,2841.26,1,62,26728.67,195,0,0.3244539507236142,0.44128684833336174
HHWE97049379582915,2840.13,2840.13,1,24,95176.15,382,1,0.3452916179256211,-0.3105976367429652
HHWY36143456486711,2261.23,2261.23,1,58,105881.58,346,0,-0.2227644050502324,1.169858858191981
HIAD92936059627519,4838.64,4838.64,1,58,100414.94,309,2,2.3263336065014903,0.9406413526073828
HIFQ53574620665273,1923.52,1923.52,1,49,131362.18,465,0,-0.5415456918669066,1.372019001201916
HILN53869479025485,3444.95,3444.95,1,48,122443.96,38,2,0.9099240288585448,-0.7315989552909492
HIOC06283345573562,3695.18,3695.18,1,23,72819.12,353,1,1.1861258347538781,-0.5643362846372655
HIOZ16780478054452,1479.23,1479.23,1,53,111086.82,44,0,-1.037544659678512,-0.46297121973011995
HIQM15658879340486,1654.59,1654.59,1,65,121147.98,480,0,-0.8030581068360798,2.1806987430323774
HIRP81934211474675,4533.1,4533.1,1,57,133794.1,195,2,2.0124129328063596,0.44535598497047024
HIUC40580670914465,2480.63,2480.63,1,47,76471.1,261,0,-0.022663806816292265,0.170493330157741
HJCX66382677597277,4092.93,4092.93,1,30,140821.05,54,1,1.5515386734542371,-1.4749376648020198
HJED48763029862811,4557.87,4557.87,1,58,104669.13,314,2,2.049199659847851,0.9793499551345555
HJIA59389833337873,2410.18,2410.18,1,50,82263.85,36,0,-0.12006256140472615,-0.7302509979440047
HJJM22807490538905,4969.82,4969.82,1,27,76095.19,230,1,2.4350127673054724,-0.9655473219180722
HJPM41442719745314,4942.45,4942.45,1,51,63019.29,315,2,2.4237609092600447,0.5411743818737754
HJVD28343703752696,2385.31,2385.31,1,31,27799.62,13,1,-0.1591196530666926,-1.8764768798899276
HJYE26410144230566,3152.94,3152.94,1,25,96307.11,201,1,0.6323505790333812,-1.1170618725544865
HKNQ08779347244167,2048.66,2048.66,1,66,61643.93,466,0,-0.42096893436218774,2.006698496260063
HKVS48821884968066,2872.45,2872.45,1,46,125661.45,226,2,0.36662541697316714,0.07542108452103514
HKVS73711222990775,496.6,496.6,1,28,85278.87,84,3,-2.0159823493019844,-1.5102485463228794
HLAN54139074432979,4103.16,4103.16,1,67,33564.46,239,2,1.5829608913044337,0.8825304498996627
HLEH73605079181589,2271.35,2271.35,1,43,91578.18,395,0,-0.21209059191684237,0.6524681213284526
HLGH63592172340515,4683.76,4683.76,1,30,124151.64,75,1,2.1378874354219235,-1.4274174466275342
HLGZ94118727429331,3083.02,3083.02,1,52,136400.85,493,2,0.6126599603478808,1.6401832203984827
HLIU42788598819206,4485.73,4485.73,1,26,142256.03,256,1,1.966029190511778,-0.7169352990304287
HLQD36822015297968,761.11,761.11,1,50,58363.5,276,0,-1.7262801876312817,0.365662350786062
HLRN17682251272670,2769.03,2769.03,1,41,139393.18,335,2,0.2784619806910726,0.38714025094598137
HLWG02816506463005,2715.34,2715.34,1,21,83809.51,455,1,0.22890763528116756,-0.1359715988109874
HLXR23398951113997,1253.01,1253.01,1,20,121018.62,361,3,-1.2284973398975454,-0.5089574862047412
HLYY80805791633928,2600.93,2600.93,1,62,104153.07,170,2,0.09206084808392383,0.5217056256613449
HMEE33936469549465,2233.87,2233.87,1,29,72243.02,208,3,-0.2793867362876475,-0.939872412054328
HMQP32092254508069,2566.52,2566.52,1,40,88736.83,239,1,0.05917919716012069,-0.23588162593757647
HMRX52830615370124,2099.03,2099.03,1,50,37680.39,17,0,-0.436101589726661,-0.9264911921828496
HMWQ86914803066569,404.38,404.38,1,29,80178.76,255,3,-2.0856297665884784,-0.6694158336576874
HNRJ10132823392188,609.67,609.67,1,54,43064.51,51,0,-1.9061417116550712,-0.5392232580807762
HNTT84802205093869,1664.27,1664.27,1,34,100176.24,23,3,-0.8632185865060695,-1.493911685281556
HNVA94386825085592,2355.58,2355.58,1,36,104047.77,184,3,-0.15627380556736536,-0.6427542413704743
HNXH74373801318434,2162.08,2162.08,1,52,74164.19,249,0,-0.3388640788513953,0.35066478080348523
HPFD78878441505682,1184.59,1184.59,1,58,148104.04,205,0,-1.3031222217876388,0.629545982095151
HPLT64887206797238,3442.27,3442.27,1,19,142079.96,331,1,0.9396290185156905,-0.6799234858712117
HPMZ28255994848275,2977.69,2977.69,1,38,85546.99,469,1,0.49548800856919945,0.7369104835708654
HPNL84901405650257,3417.65,3417.65,1,34,105207.38,375,1,0.9206240280324594,0.14697013575130863
HPXJ78882459198781,3239.92,3239.92,1,34,106076.9,317,1,0.7370850430398908,-0.12092760797439595
HPYE98268933486497,3724.8,3724.8,1,26,70450.98,171,1,1.1925086889526735,-1.2848106480107535
HPZP66599599023442,4386.61,4386.61,1,25,70032.47,42,1,1.8314657148649538,-1.9509920405526395
HQDG70574103762265,4119.25,4119.25,1,44,104592.76,66,2,1.5786965929325483,-0.8452920170135606
HQDL18272382642951,4473.71,4473.71,1,22,64381.15,178,1,1.9338908724997959,-1.4689714806999568
HQEO10123296151204,2673.0,2673.0,1,43,130171.44,32,2,0.14361984465975272,-0.96536403812856
HQFW42985270497344,4534.87,4534.87,1,35,116612.51,204,1,2.007436441930375,-0.5995848947903689
HQGO33107476031077,4485.36,4485.36,1,66,66202.16,487,2,1.9973275827115284,2.0778191323196413
HQGR55451460919351,320.77,320.77,1,47,86401.97,25,0,-2.192651806841187,-0.8804652381850858
HQJG07184660903514,3447.61,3447.61,1,44,70907.52,282,1,0.9369856074882773,0.09744269337121636
HQPJ43730535962763,2038.64,2038.64,1,54,31185.07,297,0,-0.45948675931572713,0.5656432329060824
HQQE85578679630235,4127.14,4127.14,1,29,60236.5,488,1,1.6318189946509927,0.3172139422768526
HQQX25784371171856,2762.86,2762.86,1,56,33569.92,453,0,0.27925664120275984,1.389014408015329
HQRP88876569931360,1629.3,1629.3,1,49,57500.58,175,0,-0.8792128804579477,-0.173187404512188
HQRU91132036096033,566.3,566.3,1,30,107673.05,468,3,-1.8941700986990517,0.4467327283672231
HQVA51589527783404,1162.31,1162.31,1,48,149114.76,400,3,-1.3025837388255062,1.0754371231850326
HQWO62157740545866,2200.83,2200.83,1,66,125007.2,312,0,-0.28264602134360156,1.4385035477573858
HQZK65352326600047,2383.85,2383.85,1,32,97954.54,234,3,-0.1235800485073132,-0.6130533708507391
HQZR70571629847548,2284.96,2284.96,1,20,30636.43,153,1,-0.24311423798656975,-1.7310296087627204
HREO64612395545259,4491.13,4491.13,1,22,22705.39,36,1,1.927959624591902,-2.242001524964098
HREU24429515384102,3123.46,3123.46,1,65,133492.91,414,2,0.6456804940359181,1.8774943462291769
HRIC87576176572245,3169.97,3169.97,1,42,148935.47,263,2,0.6679237352354116,0.11328465939801653
HRJY18520136260846,139.7,139.7,1,37,117974.71,441,3,-2.317391472674694,0.6846035768418843
HRMH18634555470607,268.61,268.61,1,51,144912.1,130,3,-2.2228954631128106,-0.04891563125991607
HROE72581225909566,1093.73,1093.73,1,50,66237.01,415,0,-1.3777483114054936,1.0341677736711543
HRQU21458414846019,4396.95,4396.95,1,18,81299.56,248,1,1.867754045194153,-1.2857491643476981
HRRC58814458220673,581.57,581.57,1,64,135295.6,243,0,-1.8957662011898126,1.07069446979171
HRSR92284014497905,4629.98,4629.98,1,23,108352.32,9,1,2.0723464531529308,-2.1089972098307834
HRTO39076667524420,1932.76,1932.76,1,60,91519.86,152,0,-0.5745064152907443,0.32112097419314295
HSCN78128837939859,1586.81,1586.81,1,63,72730.66,214,0,-0.9107656794445214,0.7136907759408164
HSDP03353004999266,1554.82,1554.82,1,68,64985.98,133,0,-0.9524955215850947,0.5509243331230276
HSEM09674627205364,2270.23,2270.23,1,40,115138.66,465,3,-0.20221702840314945,0.8985980548268929
HSFB56775677722660,2118.57,2118.57,1,35,88604.87,145,3,-0.3982829871959658,-0.9086692468703458
HSKD16737497622021,2873.07,2873.07,1,61,125976.25,282,2,0.3785228877284895,1.0516549093510381
HSLX61372308172143,956.1,956.1,1,49,64240.8,459,0,-1.508974630637461,1.1909615535403215
HSNV41789969860919,2550.08,2550.08,1,70,146108.86,40,2,0.031911024816537764,0.3957102564650848
HSPA51958263280944,3157.36,3157.36,1,66,97202.82,274,2,0.6572369095445516,1.174582099928592
HSWL60898046617101,3987.97,3987.97,1,70,49951.03,36,2,1.4452959147627833,0.11260333489156277
HSXP56154705549121,1973.13,1973.13,1,70,85319.39,89,0,-0.5406763046648321,0.48307998414057096
HSYS77180513717173,1393.48,1393.48,1,36,64414.68,41,3,-1.1329142455256485,-1.399635368132381
HTDC49830748207365,4936.23,4936.23,1,70,60585.23,153,2,2.401479887870243,0.6746198619066068
HTKI80704731483687,3180.18,3180.18,1,58,130599.39,213,2,0.6737311205041091,0.5912361245698188
HTPI26085502625991,3380.68,3380.68,1,39,57442.79,450,1,0.8894344861704624,0.6179981201381193
HTQJ82285011688092,3813.74,3813.74,1,68,129666.39,111,2,1.291059996770358,0.5733568808279934
HTRY86365362189455,2368.56,2368.56,1,52,45790.23,176,0,-0.14695380571814737,-0.0673405619306722
HTVI69434606664374,4563.58,4563.58,1,35,73182.94,280,1,2.0406397338226014,-0.35134336646817443
HTWF38520232091401,4161.56,4161.56,1,55,55643.35,435,2,1.6655135923240185,1.2897523014654988
HTWZ56215426267188,4941.86,4941.86,1,47,57493.6,112,2,2.3952484604495883,-0.6177906539230124
HUEP63990460082369,314.06,314.06,1,25,70323.58,69,3,-2.2013849014877005,-1.75780178558038
HUEW86879732598960,3319.32,3319.32,1,33,115975.89,141,1,0.7939404154491858,-0.9730461753940747
HUHK84999916953595,358.79,358.79,1,39,138116.89,112,3,-2.1398455610912674,-0.7216576885870083
HUHL21970640641231,460.61,460.61,1,60,110911.09,155,0,-2.0309293922737854,0.4075196606437041
HUIG39971236306193,3663.35,3663.35,1,23,91634.47,32,1,1.1153237199320625,-2.027174254633951
HUJF58797726257622,2072.7,2072.7,1,34,98681.74,434,3,-0.40552060616151486,0.42984063413979695
HUJM01915305734724,4871.6,4871.6,1,41,22245.44,291,1,2.3430090125684098,-0.14751985329386494
HUJW68927047233446,4236.63,4236.63,1,35,120620.68,5,1,1.686617374047017,-1.521184362529815
HURN06828972870245,4237.27,4237.27,1,51,56791.22,221,2,1.7119812801502199,0.0945379260280994
HURT41523598202901,1477.1,1477.1,1,64,84214.75,488,0,-0.9825135630326594,2.0810938370496315
HUSN36996917870017,3364.0,3364.0,1,18,126703.3,259,1,0.8506962293624603,-1.103511216479446
HUZI89365945570172,3002.51,3002.51,1,36,69090.58,422,1,0.5115639324401668,0.3791402084676814
HVCC40215308040276,4175.19,4175.19,1,54,62839.2,192,2,1.6482165571197138,0.11662497210442865
HVEC82700626861084,4176.79,4176.79,1,43,24545.36,147,1,1.636580965825842,-0.7132950013704157
HVSI64083037360601,2974.62,2974.62,1,43,98062.29,121,2,0.4503076416491433,-0.6319359087681138
HVXX80834912321600,2523.76,2523.76,1,39,127973.97,118,3,0.005483421282839857,-0.7536339330490561
HWAU06230504782773,2530.45,2530.45,1,58,115863.81,325,2,0.04251653628048534,1.0917528970325536
HWHH37320430977688,1911.19,1911.19,1,41,84425.01,68,3,-0.612644778373821,-0.9933921958900472
HWIN69447338780528,3251.55,3251.55,1,68,68343.55,412,2,0.7655789920322417,1.8449989256213517
HWKN40723247282895,4242.44,4242.44,1,27,71522.95,12,1,1.6854118989449423,-1.9911860667698345
HWMW65455218085954,2410.07,2410.07,1,31,77665.15,132,1,-0.11339783022054618,-1.191814033255109
HWPN61894370526351,2977.2,2977.2,1,40,113615.84,418,1,0.49222599873388556,0.6622545554206929
HWVI53007341527421,3199.44,3199.44,1,55,83269.67,62,2,0.6669989271033183,-0.3807434277420424
HWWC32465986693278,3724.62,3724.62,1,58,102572.77,77,2,1.1925046778145922,-0.12778741713624367
HXAJ52319134375746,4848.22,4848.22,1,36,37337.82,233,1,2.312769246119066,-0.6195322871295369
HXEY75998011100051,4394.22,4394.22,1,37,127285.65,222,2,1.8721403617729935,-0.390927041802109
HXGG51040961497315,3060.33,3060.33,1,45,110080.43,388,2,0.5716698075732729,0.7481902362115675
HXIX27220895809015,2429.08,2429.08,1,22,128235.25,334,3,-0.06498446388058036,-0.5418744608962844
HXIZ20834812426647,3015.1,3015.1,1,53,90427.7,114,2,0.491310547458688,-0.21005424907811734
HXWD86679066747720,927.98,927.98,1,24,106539.63,359,3,-1.5515161056413909,-0.3596177862021395
HXYI07491850582405,1651.06,1651.06,1,53,98854.83,79,0,-0.8641483590775412,-0.3317111505914349
HYBY82278146953953,537.22,537.22,1,32,148811.0,35,3,-1.9735698557696322,-1.3922767674764038
HYCD14963360989105,3655.16,3655.16,1,22,148588.55,103,1,1.1227492871594136,-1.5975399404897856
HYFM30150892298309,4203.99,4203.99,1,37,63752.43,191,1,1.67218750023272,-0.6931095686052613
HYOM29507671621720,1067.63,1067.63,1,70,35719.89,495,0,-1.3914919829100094,2.283744086271394
HYPK79015508806395,1353.54,1353.54,1,44,65712.71,72,0,-1.1662036940452425,-0.8701626997392488
HYXO51982870485959,3429.04,3429.04,1,53,50729.65,114,2,0.8969432592989961,-0.31627623524955834
HZBC94410883444253,4472.99,4472.99,1,44,80606.16,339,2,1.9617478233958914,0.37352944918925307
HZBZ34899056431721,106.06,106.06,1,20,89946.06,177,3,-2.3926413728576166,-1.4343331160751684
HZRD62266484918614,4755.2,4755.2,1,27,60421.78,467,1,2.2510741475984966,0.1138471128505909
HZUE98769893652944,2979.28,2979.28,1,25,116965.01,288,1,0.4738765769298064,-0.6530573146373844
HZVZ64316785984440,3905.3,3905.3,1,55,135628.04,377,2,1.4133694682485767,1.221559342278553
IAEM16684501562258,4579.97,4579.97,1,61,81368.95,398,2,2.0800354208795637,1.458220395422353
IAET66299172174292,1926.54,1926.54,1,19,138140.54,213,3,-0.5783320704753628,-1.2207397742890587
IAOA94657770612988,2199.91,2199.91,1,58,49083.73,303,0,-0.29571641458056674,0.8260313713689376
IATO87387183410006,2488.9,2488.9,1,49,65444.32,263,0,-0.014959716464144701,0.24703800794681302
IAYM01461205849844,4193.49,4193.49,1,19,37253.96,364,1,1.6762107088176244,-0.7996322874780414
IBFL99851939327272,3303.84,3303.84,1,44,27740.92,272,1,0.7881670160377564,-0.055580039493595815
IBFQ85599108771756,3346.35,3346.35,1,67,145711.99,80,2,0.825422945901878,0.42776992545387826
IBFR25326769924277,591.74,591.74,1,51,99090.52,123,0,-1.9088840972280212,-0.20197898627013097
IBGX70433331883845,741.01,741.01,1,35,134204.35,484,3,-1.7145133841881284,0.8230777645914937
IBJF91037497364567,3414.34,3414.34,1,62,107852.52,216,2,0.9046160583861854,0.7343857468948074
IBLQ92303606778719,4092.8,4092.8,1,45,33418.47,101,1,1.5489675617217262,-0.8112296435821903
IBNV01541382738688,2444.14,2444.14,1,70,136625.95,426,2,-0.02435135178162812,2.1900425384740516
IBQL20633461189787,2890.28,2890.28,1,51,43389.56,20,2,0.34944015682393037,-0.863298999199678
IBTO74184126405352,3298.12,3298.12,1,59,90203.44,340,2,0.8025786261160155,1.133108872163883
IBWX42886050537666,53.3,53.3,1,27,108079.11,47,3,-2.4577303646018867,-1.6675142641889449
ICBX84791351135053,1280.36,1280.36,1,38,106304.61,456,3,-1.1860211991846548,0.7550609657095744
ICCU83909342424066,1083.68,1083.68,1,42,46616.42,497,0,-1.381550542293023,0.9912886401125188
ICDE92881042385247,4042.68,4042.68,1,48,37876.12,291,1,1.5251496187975113,0.23723401263890426
ICEZ32546018911343,4176.42,4176.42,1,52,58134.59,201,2,1.649513696616862,0.05223204680963443
ICGI27732357374214,1090.26,1090.26,1,61,147516.72,251,0,-1.3899399040294103,0.9884384382147084
ICII74328116599302,325.82,325.82,1,22,21882.27,429,3,-2.1496969248906264,-0.3278144602488557
ICOW24155369158557,1254.24,1254.24,1,37,49408.7,248,3,-1.2456707573340817,-0.4134875423328623
ICUO07127879633879,47.33,47.33,1,50,56983.8,252,0,-2.43697915759406,0.2607271188106257
ICXA79116114644611,4831.51,4831.51,1,69,137926.17,163,2,2.307734056271918,0.8698902353539731
IDGY51284836955958,3868.44,3868.44,1,53,112176.34,238,2,1.3556179152241603,0.41430510141808724
IDIH45646639718012,3985.56,3985.56,1,27,112463.08,321,1,1.475488602099433,-0.4302964127837068
IDLJ63344190128029,838.21,838.21,1,37,50864.01,406,3,-1.6374333194286996,0.3403515968948631
IDMZ00916923273798,2423.57,2423.57,1,24,103461.35,274,3,-0.0805470763113365,-0.7913462656586574
IDQU28051666081239,4311.24,4311.24,1,59,73314.71,423,2,1.8154461272692095,1.4650530691947887
IDWG83890117528207,4028.12,4028.12,1,59,97308.06,418,2,1.5369939859816577,1.5062534729397221
IDWL51095425275056,2047.29,2047.29,1,24,68754.08,295,3,-0.4548206257185591,-0.7735384345472427
IEBG53160791791386,732.12,732.12,1,60,101371.87,154,0,-1.7630730755770503,0.3745263700158061
IEBW57036595925707,839.27,839.27,1,66,23642.39,488,0,-1.6212065264421631,2.0343288110801527
IECD40781366492907,4254.1,4254.1,1,42,59818.25,438,1,1.7546259325540035,0.6958469620978042
IEDD25340444407211,877.2,877.2,1,65,119072.02,53,0,-1.628920815684968,0.17862428166568803
